                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.1438,                  3.819,                 1.9763,                0.59335,                0.55202,                0.54244,                0.24371,                 1.8017,                 6.0918,                  1.673,                 0.0703,                 0.0003,                 0.0003
