Run Number,Std Dev (Position),Success Rate,Optimization Run,Model Name,Scale,HSV_V, Test_model,opt_success,acq_fn
run_161,31.705067,0.500000,40,yolo251.pt,1.0,0.6666666666666666,yolo251.pt,'True'
run_162,0.971698,1.000000,40,yolo252.pt,1.0,0.42857142857142855,yolo252.pt,'True'
run_163,0.595821,1.000000,40,yolo253.pt,1.0,0.47619047619047616,yolo253.pt,'True'
run_164,2.160437,0.800000,40,yolo254.pt,1.0,0.5238095238095237,yolo254.pt,'True'
run_165,15.547818,0.600000,40,yolo255.pt,1.0,0.38095238095238093,yolo255.pt,'True'
run_166,23.383593,0.700000,40,yolo256.pt,0.9523809523809523,0.47619047619047616,yolo256.pt,'True'
run_167,0.551581,1.000000,40,yolo257.pt,0.9523809523809523,0.5238095238095237,yolo257.pt,'True'
run_168,1.237805,1.000000,40,yolo258.pt,1.0,0.7142857142857142,yolo258.pt,'True'
run_169,8.397548,0.900000,40,yolo259.pt,1.0,0.7619047619047619,yolo259.pt,'True'
run_170,0.934698,1.000000,40,yolo260.pt,1.0,0.8095238095238095,yolo260.pt,'True'
run_171,1.398965,0.900000,40,yolo261.pt,1.0,0.9047619047619047,yolo261.pt,'True'
run_172,7.487891,0.900000,40,yolo262.pt,1.0,0.9523809523809523,yolo262.pt,'True'
run_173,0.672506,1.000000,40,yolo262.pt,1.0,0.9523809523809523,yolo260.pt,'True'
run_174,1.007440,0.900000,41,yolo263.pt,0.1,0.5,yolo260.pt,N/A
run_175,1.023463,1.000000,41,yolo264.pt,0.1,0.1,yolo260.pt,'True'
run_176,0.585893,1.000000,41,yolo265.pt,0.5,0.9,yolo260.pt,'True'
run_177,7.762480,0.900000,41,yolo266.pt,0.9,0.1,yolo260.pt,'True'
run_178,2.570921,0.900000,41,yolo267.pt,0.5,0.5,yolo260.pt,'True'
run_179,0.800921,1.000000,41,yolo268.pt,0.09523809523809523,0.14285714285714285,yolo260.pt,'True'
run_180,1.185853,1.000000,41,yolo269.pt,0.09523809523809523,0.19047619047619047,yolo260.pt,'True'
run_181,0.942550,1.000000,41,yolo270.pt,0.14285714285714285,0.19047619047619047,yolo260.pt,'True'
run_182,0.691730,1.000000,41,yolo271.pt,0.14285714285714285,0.14285714285714285,yolo260.pt,'True'
run_183,0.561822,1.000000,41,yolo272.pt,0.14285714285714285,0.23809523809523808,yolo260.pt,'True'
run_184,0.652489,1.000000,41,yolo273.pt,0.23809523809523808,0.19047619047619047,yolo260.pt,'True'
run_185,1.287425,1.000000,41,yolo274.pt,0.2857142857142857,0.19047619047619047,yolo260.pt,'True'
run_186,8.369999,0.900000,41,yolo275.pt,0.23809523809523808,0.14285714285714285,yolo260.pt,'True'
run_187,19.241065,0.900000,41,yolo276.pt,0.23809523809523808,0.23809523809523808,yolo260.pt,'True'
run_188,0.723864,1.000000,41,yolo277.pt,0.19047619047619047,0.19047619047619047,yolo260.pt,'True'
run_189,0.699634,1.000000,41,yolo278.pt,0.19047619047619047,0.23809523809523808,yolo260.pt,'True'
run_190,2.166512,0.800000,41,yolo279.pt,0.2857142857142857,0.23809523809523808,yolo260.pt,'True'
run_191,0.484562,1.000000,41,yolo280.pt,0.19047619047619047,0.14285714285714285,yolo260.pt,'True'
run_192,0.784643,1.000000,41,yolo281.pt,0.14285714285714285,0.09523809523809523,yolo260.pt,'True'
run_193,0.554539,1.000000,41,yolo282.pt,0.09523809523809523,0.09523809523809523,yolo260.pt,'True'
run_194,18.401958,0.900000,41,yolo283.pt,0.047619047619047616,0.14285714285714285,yolo260.pt,'True'
run_195,1.383734,0.900000,41,yolo284.pt,0.19047619047619047,0.09523809523809523,yolo260.pt,'True'
run_196,18.373306,0.800000,41,yolo285.pt,0.09523809523809523,0.23809523809523808,yolo260.pt,'True'
run_197,0.445640,1.000000,41,yolo286.pt,0.23809523809523808,0.09523809523809523,yolo260.pt,'True'
run_198,24.704180,0.000000,42,yolo288.pt,0.1,0.5,yolo288.pt,N/A
run_199,15.114634,0.600000,42,yolo288.pt,0.1,0.5,yolo171.pt,'False'
run_200,15.001706,0.700000,42,yolo288.pt,0.1,0.5,yolo171.pt,'False'
run_201,0.824185,0.900000,42,yolo288.pt,0.1,0.5,yolo260.pt,'False'
run_202,20.569971,0.400000,42,yolo288.pt,0.1,0.5,yolo260.pt,'False'
run_203,21.254148,0.100000,42,yolo288.pt,0.1,0.5,yolo171.pt,'False'
run_204,24.312884,0.533333,43,yolo289.pt,0.1,0.5,yolo289.pt,N/A
run_205,17.250975,0.266667,43,yolo290.pt,0.1,0.1,yolo290.pt,'True'
run_206,19.611644,0.733333,43,yolo291.pt,0.5,0.9,yolo291.pt,'True'
run_207,17.916426,0.400000,43,yolo292.pt,0.9,0.1,yolo292.pt,'True'
run_208,20.850006,0.666667,43,yolo293.pt,0.5,0.5,yolo293.pt,'True'
run_209,9.806848,0.666667,43,yolo294.pt,0.7619047619047619,0.7142857142857142,yolo294.pt,'True'
run_210,8.815212,0.200000,43,yolo295.pt,0.14285714285714285,0.9523809523809523,yolo295.pt,'True'
run_211,8.150934,0.133333,43,yolo296.pt,0.7619047619047619,1.0,yolo296.pt,'True'
run_212,16.956733,0.533333,43,yolo297.pt,1.0,0.5238095238095237,yolo297.pt,'True'
run_213,16.532638,0.000000,43,yolo298.pt,0.42857142857142855,0.7142857142857142,yolo298.pt,'True'
run_214,16.218849,0.733333,43,yolo299.pt,0.5714285714285714,0.2857142857142857,yolo299.pt,'True'
run_215,9.653518,0.200000,43,yolo300.pt,0.7142857142857142,0.47619047619047616,yolo300.pt,'True'
run_216,2.240097,0.200000,43,yolo301.pt,0.38095238095238093,0.3333333333333333,yolo301.pt,'True'
run_217,4.243809,0.466667,43,yolo302.pt,0.6190476190476191,0.0,yolo302.pt,'True'
run_218,16.543398,0.400000,43,yolo303.pt,1.0,0.7619047619047619,yolo303.pt,'True'
run_219,11.273898,0.000000,43,yolo304.pt,0.47619047619047616,1.0,yolo304.pt,'True'
run_220,17.266113,0.333333,43,yolo305.pt,0.0,0.6666666666666666,yolo305.pt,'True'
run_221,21.063906,0.666667,43,yolo306.pt,0.6190476190476191,0.8095238095238095,yolo306.pt,'True'
run_222,17.341980,0.466667,43,yolo307.pt,0.0,0.38095238095238093,yolo307.pt,'True'
run_223,15.071096,0.466667,43,yolo308.pt,1.0,0.2857142857142857,yolo308.pt,'True'
run_224,9.456775,0.200000,43,yolo309.pt,0.38095238095238093,0.0,yolo309.pt,'True'
run_225,25.995820,0.000000,43,yolo310.pt,0.0,0.0,yolo310.pt,'True'
run_226,15.638589,0.000000,43,yolo311.pt,0.6666666666666666,0.19047619047619047,yolo311.pt,'True'
run_227,18.543805,0.333333,43,yolo312.pt,1.0,0.0,yolo312.pt,'True'
run_228,1.654227,0.933333,43,yolo313.pt,0.5238095238095237,0.38095238095238093,yolo313.pt,'True'
run_229,10.251250,0.733333,43,yolo314.pt,0.5238095238095237,0.42857142857142855,yolo314.pt,'True'
run_230,13.215416,0.400000,43,yolo315.pt,0.5714285714285714,0.38095238095238093,yolo315.pt,'True'
run_231,19.941130,0.000000,43,yolo316.pt,0.0,1.0,yolo316.pt,'True'
run_232,22.671251,0.733333,43,yolo317.pt,0.6666666666666666,0.8095238095238095,yolo317.pt,'True'
run_233,12.510325,0.533333,43,yolo318.pt,0.7142857142857142,0.8095238095238095,yolo318.pt,'True'
run_234,2.739002,0.866667,43,yolo318.pt,0.7142857142857142,0.8095238095238095,yolo313.pt,'True'
run_235,nan,0.000000,43,yolo318.pt,0.7142857142857142,0.8095238095238095,yolo313.pt,'True'
run_236,nan,0.000000,43,yolo318.pt,0.7142857142857142,0.8095238095238095,yolo313.pt,'True'
run_237,nan,0.000000,44,yolo319.pt,0.1,0.5,yolo313.pt,N/A
run_238,nan,0.000000,44,yolo319.pt,0.1,0.5,yolo313.pt,'False'
run_239,nan,0.000000,44,yolo319.pt,0.1,0.5,yolo313.pt,'False'
run_240,nan,0.000000,44,yolo319.pt,0.1,0.5,yolo313.pt,'False'
run_241,nan,0.000000,44,yolo319.pt,0.1,0.5,yolo313.pt,'False'
run_242,nan,0.000000,44,yolo319.pt,0.1,0.5,yolo313.pt,'False'
run_243,nan,0.000000,44,yolo319.pt,0.1,0.5,yolo313.pt,'False'
run_244,nan,0.000000,44,yolo319.pt,0.1,0.5,yolo313.pt,'False'
run_245,nan,0.000000,44,yolo319.pt,0.1,0.5,yolo313.pt,'False'
run_16,nan,0.200000,44,yolo319.pt,0.1,0.5,yolo313.pt,'False'
run_246,nan,0.000000,44,yolo319.pt,0.1,0.5,yolo313.pt,'False'
run_247,nan,0.000000,44,yolo319.pt,0.1,0.5,yolo313.pt,'False'
run_248,nan,0.000000,44,yolo319.pt,0.1,0.5,yolo313.pt,'False'
run_249,nan,0.000000,44,yolo319.pt,0.1,0.5,yolo313.pt,'False'
run_250,nan,0.000000,44,yolo319.pt,0.1,0.5,yolo313.pt,'False'
run_251,1.373053,1.000000,44,yolo319.pt,0.1,0.5,yolo313.pt,'False'
run_252,1.461254,0.000000,44,yolo319.pt,0.1,0.5,yolo313.pt,'False'
run_253,1.412563,0.000000,44,yolo319.pt,0.1,0.5,yolo313.pt,'False'
run_254,16.807685,0.000000,44,yolo319.pt,0.1,0.5,yolo313.pt,'False'
run_255,12.381839,0.000000,44,yolo319.pt,0.1,0.5,yolo313.pt,'False'
run_256,25.158473,0.000000,44,yolo319.pt,0.1,0.5,yolo313.pt,'False'
run_257,2.222623,0.000000,47,yolo320.pt,0.38095238095238093,0.7619047619047619,yolo313.pt,'False'
run_258,0.522452,1.000000,47,yolo320.pt,0.38095238095238093,0.7619047619047619,yolo313.pt,'False'
run_259,27.212849,0.000000,48,yolo321.pt,N/A,N/A,N/A,N/A
run_260,56.397252,0.333333,N/A,N/A,N/A,N/A,yolo320.pt,N/A,N/A
run_261,3.295166,0.000000,N/A,N/A,N/A,N/A,yolo320.pt,N/A,N/A
run_262,1.353331,0.000000,N/A,N/A,N/A,N/A,yolo320.pt,N/A,N/A
run_263,1.370548,0.000000,N/A,N/A,N/A,N/A,yolo320.pt,N/A,N/A
run_264,38.541516,0.000000,N/A,N/A,N/A,N/A,yolo320.pt,N/A,N/A
run_265,nan,0.000000,N/A,N/A,N/A,N/A,yolo320.pt,N/A,N/A
run_266,52.022702,0.666667,1,yolo333.pt,0.1,0.5,yolo333.pt,N/A,N/A
run_267,0.855999,0.000000,1,yolo334.pt,0.1,0.1,yolo334.pt,'True',UCB
run_268,48.004871,0.600000,2,yolo336.pt,0.1,0.5,yolo336.pt,N/A,N/A
run_269,24.924811,0.000000,2,yolo338.pt,0.1,0.1,yolo338.pt,'True',UCB
run_270,23.373488,0.000000,2,yolo340.pt,0.5,0.9,yolo340.pt,'True',UCB
run_271,0.846430,0.733333,2,yolo341.pt,0.9,0.1,yolo341.pt,'True',UCB
run_272,0.446200,1.000000,2,yolo342.pt,0.5,0.5,yolo342.pt,'True',UCB
run_273,21.261769,0.000000,11,yolo344.pt,0.1,0.5,yolo344.pt,N/A,N/A
run_274,22.329085,0.000000,12,yolo346.pt,0.1,0.5,yolo346.pt,'False',N/A
run_17,0.000000,0.000000,16,yolo350.pt,0.1,0.1,yolo350.pt,'False',N/A,'True'
