x_i,y_i,z_i,Time to Land (s),Landing Result (Success/Fail),x_final,y_final,z_final,final_roll,final_pitch,final_yaw
-53.94931087740993,76.26235584877229,86.95700641732827,0.09590983390808105,Fail,,,,,,
-53.135506207585124,113.51044813049103,79.90648480449545,0.10041260719299316,Fail,,,,,,
-85.30085783909341,75.23076235440894,108.31057205224434,0.10096549987792969,Fail,,,,,,
-74.71217771601103,95.03692893714526,53.216532478521614,0.10038161277770996,Fail,,,,,,
-62.003927442027134,68.4046932331683,152.3402682573966,0.09641766548156738,Fail,,,,,,
-43.1563181156813,50.04779349123976,107.31605054843023,0.10043811798095703,Fail,,,,,,
-90.538851440668,82.4434411711117,85.91880326809098,0.10045528411865234,Fail,,,,,,
-47.57741353439977,104.11533955321917,117.70608176100825,0.09941387176513672,Fail,,,,,,
-106.9625570441462,81.30253223600064,72.172516855711,0.10015535354614258,Fail,,,,,,
-71.91584746895174,74.64574505454907,91.13063866617003,0.10016489028930664,Fail,,,,,,
