x_i,y_i,z_i,Time to Land (s),Landing Result (Success/Fail),x_final,y_final,z_final,final_roll,final_pitch,final_yaw
-14.932157346457345,97.4691251685108,72.98079685583514,77.20017862319946,Success,-48.00313792255726,134.49785476114909,6.965457799386424,3.140791515912729,-0.013861828155613865,-0.0017152280214240787
-10.445141882660494,172.5667290760365,126.55362328127826,130.8000099658966,Success,-49.8371437326615,130.84293816258702,6.899060733064661,-3.1342347880137265,0.017836616693812517,0.3294625155722989
-24.460930224973268,121.43950462399596,109.08348881068433,113.0997519493103,Success,-50.292617306768655,134.63043602972843,6.994251292834166,3.11569106926156,0.019353446382900947,0.0992727130648984
-22.216315715617682,153.84789870892203,101.91939401026204,16.778485774993896,Fail,nan,nan,nan,nan,nan,nan
-68.13084817608453,106.65191435391273,46.88393047534487,0.008219480514526367,Fail,nan,nan,nan,nan,nan,nan
-75.80720352135606,141.62412704578168,88.85058920928111,0.008652925491333008,Fail,nan,nan,nan,nan,nan,nan
-44.55426710205529,153.6813156226991,121.27952797585195,0.014369487762451172,Fail,nan,nan,nan,nan,nan,nan
-40.68497957807341,124.23223279253665,90.87203308117836,0.010063886642456055,Fail,nan,nan,nan,nan,nan,nan
-46.676016511091554,161.01173039062405,44.29643221538023,0.022293567657470703,Fail,nan,nan,nan,nan,nan,nan
-71.19279330973596,129.77678431562816,126.1878227710952,0.017043352127075195,Fail,nan,nan,nan,nan,nan,nan
-22.789642896426983,157.51932792636785,80.86509898306542,0.008034944534301758,Fail,nan,nan,nan,nan,nan,nan
-11.699311155368918,117.51769344018535,61.4005432057989,0.008940458297729492,Fail,nan,nan,nan,nan,nan,nan
-30.73812086800887,168.34345630628482,50.27696696255964,0.012508153915405273,Fail,nan,nan,nan,nan,nan,nan
-16.6556995320025,122.86377500052151,42.72957954139711,0.008418798446655273,Fail,nan,nan,nan,nan,nan,nan
-74.98161277879805,169.79178245927804,87.70483171853711,0.007874727249145508,Fail,nan,nan,nan,nan,nan,nan
