x_i,y_i,z_i,Time to Land (s),Landing Result (Success/Fail),x_final,y_final,z_final,final_roll,final_pitch,final_yaw
-54.88576191792103,65.21710133822137,75.73763561331575,61.24170231819153,Success,-77.84552386315559,73.11723607880973,32.638793933569204,-3.137593701428597,-0.04015360271038459,-0.02076500557299064
-60.20236526669525,62.52242623859469,60.988442472615645,63.32385516166687,Fail,-84.52362430975752,75.28087675784111,33.22003724820429,,,
-48.99401599880598,78.81384221935437,96.55233830433312,87.89110112190247,Success,-79.19934209750937,73.37562753917041,32.66939701553908,-3.138746429843896,-0.009185222000238753,0.004800845878574518
-95.3900662841479,100.56743725377765,55.07688715018526,52.60276675224304,Fail,-81.5983474595789,80.86919787701723,32.66571224578832,-3.1381479189403345,0.0031125201140689298,-0.004420243084891278
-109.11799137799464,78.42101153104602,130.04333211025107,63.94140625,Fail,-106.11402623411934,76.95800790751545,126.14136794670175,,,
-117.9504866361234,44.0800323861948,127.59536847708469,34.3673198223114,Fail,-117.63693229424663,43.97074802353276,126.87190457910754,,,
-53.34549970974214,73.05542735693324,86.96854682114815,96.0547661781311,Success,-81.77252365883511,74.40888431879753,32.66407508579244,-3.1396848904376857,0.01617288744695784,0.017252254996274342
-114.41188983353187,38.295352840531514,130.1623295690374,151.1885280609131,Fail,-76.75530297677379,74.32406396620273,87.71582380278659,,,
-94.9588040952901,102.19744184381453,150.03576143008235,36.77400732040405,Fail,-94.78123604601382,101.88528151317986,148.71667764271126,,,
-98.07724811642017,36.03864669354219,103.29967411679887,88.44917869567871,Success,-80.28321428231818,72.89172028125094,32.608280814823615,3.1412285950295797,-0.009193073052603326,0.09168358511580738
