x_i,y_i,z_i,Time to Land (s),Landing Result (Success/Fail),x_final,y_final,z_final,final_roll,final_pitch,final_yaw
-45.679793945004434,46.024108031308266,113.49331071653265,0.08345293998718262,Fail,,,,,,
-40.05293892617978,85.97215922496719,154.4779304391738,0.10011649131774902,Fail,,,,,,
-75.44161942945058,62.18008513523647,70.35132700406662,0.10021591186523438,Fail,,,,,,
-93.93511724935502,114.32004099576588,111.5144807491797,0.10026001930236816,Fail,,,,,,
-60.080151360538814,53.73604174157808,74.85420265726685,0.1002659797668457,Fail,,,,,,
-95.51571978287524,72.11187907800674,129.11806202280297,0.10020685195922852,Fail,,,,,,
-119.55616082340399,90.55378047155239,96.94286343242882,0.10016465187072754,Fail,,,,,,
-112.85128905513501,37.04210567530001,139.31584981348692,0.10027837753295898,Fail,,,,,,
-60.88537289310888,58.46171079654019,57.63088218192055,0.10020184516906738,Fail,,,,,,
-112.17580217069066,81.5130062712986,150.71274901397302,0.10021710395812988,Fail,,,,,,
