x_i,y_i,z_i,Time to Land (s),Landing Result (Success/Fail),x_final,y_final,z_final,final_roll,final_pitch,final_yaw
-43.14710141453038,94.55887074513517,131.20186099121838,0.10925793647766113,Fail,,,,,,
-94.02881809226614,50.640412058352894,78.63960769679059,0.11124420166015625,Fail,,,,,,
-52.676010962630436,100.28777599271615,61.623908705042986,0.1074059009552002,Fail,,,,,,
-116.49343421617822,86.92802331834153,117.2218836314211,0.1090078353881836,Fail,,,,,,
-55.94082064264083,66.27307326680103,62.72688010481969,0.10819482803344727,Fail,,,,,,
-76.68019789980922,105.70031370155176,105.55697463803028,0.1087806224822998,Fail,,,,,,
-41.827184850667905,55.3986378106437,70.92570779547995,0.10875749588012695,Fail,,,,,,
-45.46863655322407,57.64967811374468,121.08402313937165,0.10998296737670898,Fail,,,,,,
-97.94845398311183,94.433154025422,56.50206358282773,0.11634540557861328,Fail,,,,,,
-92.05271675859919,90.67679065586381,82.4871736875092,0.11223101615905762,Fail,,,,,,
