x_i,y_i,z_i,Time to Land (s),Landing Result (Success/Fail),x_final,y_final,z_final,final_roll,final_pitch,final_yaw
-55.16828447049076,103.28655737683393,67.56108709361284,52.57977914810181,Success,-83.61530550045744,71.90632088566753,32.680582160226216,-3.1343692696146,0.01802696867694828,0.02774110153093338
-82.52915108230397,105.46960177489689,134.26639179070384,60.99801206588745,Fail,-81.39521754595975,103.03050152782102,131.378743405305,,,
-117.67091505880518,64.06483585154038,69.3595921275972,55.38839912414551,Success,-81.25719520429689,72.72312642856265,32.69033392303421,-3.1408231652669434,-0.020111502747894278,0.044688209244401325
-83.98212534790707,55.8365626611036,124.60729407537498,120.0404052734375,Fail,-20.395889057168432,-6.556198946846563,58.53248059485948,,,
-94.3822481179517,108.18347626535477,149.2423420345256,21.198043823242188,Fail,-94.31926796722311,107.98947302581537,148.4183770439623,,,
-117.62206630669466,64.81519326384645,74.13655113668071,56.1230046749115,Success,-78.99159766460565,72.56748535173136,32.681363656304484,-3.1404638456880694,-0.029171992758703094,0.034493564861229564
-111.01226972622278,39.78073865312281,122.21575716587651,49.100807666778564,Fail,-108.6363345723365,41.453788749265264,119.41888356472003,,,
-60.33258556844231,88.20007911467421,73.07844966985746,56.0903799533844,Success,-81.12773030208196,75.59229806919437,32.67653460576272,-3.14028684873402,-0.001059360005089173,-0.0744208022755787
-61.311572262012476,84.84279353863587,91.86024902890028,75.12636232376099,Success,-81.02998178184315,72.92115281049193,32.64629484732418,-3.1180766509764046,0.004303139184034877,0.032638283638327555
-105.05675213405661,104.819794272455,93.18185898686527,78.34718203544617,Success,-79.72781604107297,74.52592853166618,32.64661511127381,-3.13516823502635,-0.030801397205150165,-0.0009013109178169473
