x_i,y_i,z_i,Time to Land (s),Landing Result (Success/Fail),x_final,y_final,z_final,final_roll,final_pitch,final_yaw
-53.69956540042361,111.80300771757184,120.72248189586905,0.11150312423706055,Fail,,,,,,
-51.56124189291023,46.144458517533316,148.69200651315938,0.11011481285095215,Fail,,,,,,
-86.9775278817443,41.93806369521499,76.2257111964256,0.11329293251037598,Fail,,,,,,
-87.18326276846278,54.504774927012384,62.42660315930581,0.10902571678161621,Fail,,,,,,
-87.62315983956776,52.641023732592416,93.1864530571264,0.11196184158325195,Fail,,,,,,
-47.7250480275286,56.89964404105639,149.6247827546357,0.11044836044311523,Fail,,,,,,
-89.0228869241373,77.27606029101408,143.87662231922118,0.11252713203430176,Fail,,,,,,
-67.76244818895327,39.68494193852357,115.45603651529235,0.10863471031188965,Fail,,,,,,
-66.98991693247685,84.99848464146625,111.4934861544179,0.11008334159851074,Fail,,,,,,
-90.42289658480931,100.03406005205969,86.45093331811799,0.10959815979003906,Fail,,,,,,
